timestamp,course,hear_web,hear_sm,hear_ce,hear_fam,hear_cs,hear_alum,hear_hs_tchr,hear_hs_gc,hear_iaa,hear_emp,hear_bb,hear_tv,hear_radio,hear_oth,att_cost,att_loc,att_prog,att_online,att_fam_ref,att_fac_staff,att_rep,att_finaid,att_scholar,att_sml_cls,att_extrac,att_tr_acc,att_neg_exp,att_njstars,att_tr_4yr,att_hs_cr,ev_oh,ev_idd,ev_ocis,ev_virt_info_2020o,ev_wwd,ev_rcf,ev_hs_st,ev_cp,ev_cyber,ev_info_hs,ev_cvhs,ev_cvi,ev_wfd_cls,ev_ct,ev_taf,ev_summer,imp_mhs_comp,imp_mhs_club,imp_comp_comp,imp_aftr_camp,imp_sum_camp,imp_ap_comp,imp_dual_comp,imp_fam,imp_fam_comp,imp_hs_tchr_gc,imp_emp,imp_cs,imp_exp_work,imp_oth,curr_deg,moti_deg_all_2020o,src_hs_gc,src_hs_tchr,src_it_web,src_adm,src_adv,src_emp,src_wfd,src_nj_wfd,src_oth,comp_1st,interest_in_more_classes,why_more_comp,gender,ethnicity,age,hear_hm_2223o,ev_tt_virt_2021a,ev_hoc_2223o,mot_job_comp_2021a,mot_tr_bach_2021a,mot_tr_hs_2021a,mot_career_adv_2021a,mot_career_ch_2021a,mot_prof_dev_2021a,mot_job_disp_2021a,mot_reloc_2021a,mot_curr_tech_2021a,mot_it_cert_2021a,mot_fin_2021a,mot_pers_enr_2021a,year
2022-09-26 13:36:22-05:00,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,High Impact,High Impact,Some Impact,Some Impact,High Impact,High Impact,No Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,High Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,Yes,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,Some Impact,Some Impact,Computer Science,,No,No,Yes,No,Yes,No,No,No,No,First Choice,0.0,,Man,White/Caucasian,25-34,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,2022
2022-09-26 13:37:38-05:00,CMP 128 Computer Science I,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,No,No,No,,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Liberal Arts,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,1.0,Im really only taking this class for the requirement. im not super interested or even very good with this kind of stuff,Woman,White/Caucasian,19-20,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2022
2022-09-26 13:39:43-05:00,CMP 128 Computer Science I,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Yes,No,Yes,,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,Computer Science,,Yes,Yes,No,Yes,No,No,No,No,No,First Choice,0.0,,Man,Asian,18 and younger,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,2022
2022-09-26 13:40:07-05:00,CMP 128 Computer Science I,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No Impact,High Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,High Impact,No Impact,High Impact,No Impact,Information Technology,,No,No,No,No,No,No,No,No,No,First Choice,0.0,,Man,White/Caucasian,25-34,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,2022
2022-09-26 13:40:17-05:00,CMP 128 Computer Science I,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,Some Impact,No Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Yes,Yes,Yes,,No,No,No,No,No,Yes,Yes,No,No,No,No,No,High Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,,Yes,Yes,Yes,Yes,Yes,No,No,No,No,First Choice,0.0,,Man,White/Caucasian,19-20,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,2022
2022-09-26 13:40:51-05:00,CMP 128 Computer Science I,No,No,No,Yes,Yes,Yes,Don't recall,Don't recall,No,No,No,No,No,No,Some Impact,High Impact,High Impact,Some Impact,High Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Information Technology,,No,No,Yes,No,No,No,No,No,No,Business,0.0,,Man,White/Caucasian,19-20,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,2022
2022-09-26 13:40:51-05:00,CMP 128 Computer Science I,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,Yes,No,Yes,,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Academy Student,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,4.0,To further my knowledge of computing.,Prefer not to say,Choose not to reply,18 and younger,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2022
2022-09-26 13:41:09-05:00,CMP 128 Computer Science I,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,,No,No,No,No,Yes,No,No,No,No,First Choice,0.0,,Man,Asian,19-20,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2022
2022-09-26 13:41:20-05:00,CMP 128 Computer Science I,Yes,No,Don't recall,Yes,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,High Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,High Impact,High Impact,No Impact,High Impact,No Impact,No Impact,Computer Science,,No,No,Yes,Yes,Yes,No,No,No,No,First Choice,0.0,,Man,White/Caucasian,18 and younger,Don't recall,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,2022
2022-09-26 13:41:22-05:00,CMP 128 Computer Science I,Don't recall,Don't recall,Don't recall,Yes,Yes,Don't recall,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,No Impact,High Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Yes,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,,No,No,No,No,No,No,No,No,No,First Choice,0.0,,Man,White/Caucasian,18 and younger,Don't recall,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,2022
2022-09-26 13:41:42-05:00,CMP 128 Computer Science I,Yes,Don't recall,Yes,Yes,Yes,Don't recall,Yes,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,No,Some Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,High Impact,High Impact,No Impact,No Impact,Some Impact,Some Impact,No,No,No,,No,No,No,No,No,Yes,No,Yes,Not Sure,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Business Administration,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,1.0,Computer Science isn't really for me but it helps me with Business. ,Woman,Hispanic or Latino;White/Caucasian,18 and younger,Don't recall,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,2022
2022-09-26 13:42:28-05:00,CMP 128 Computer Science I,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,Some Impact,Some Impact,No Impact,High Impact,High Impact,High Impact,No Impact,No Impact,High Impact,No Impact,Some Impact,High Impact,No Impact,Yes,No,No,,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Liberal arts,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,2.0,I'm taking this course because I need it to graduate ,Man,White/Caucasian,21-24,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2022
2022-09-26 13:42:46-05:00,CMP 128 Computer Science I,No,No,No,Yes,Yes,Don't recall,Yes,Yes,No,No,No,No,No,No,High Impact,No Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,High Impact,Not Sure,No,Yes,,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,I am still a senior in high school (Morris County School of Technology) and my school offers a program that allows you to attend a CCM class or classes,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,2.0,"I am more interested in doing law in the long run, I would like to practice as a lawyer one day. The program my high school offered did not allow me to do any law classes here, so I thought computer science was something interesting I could do that was available. While it certainly is interesting as I do it now, I still wanna do law in the long run.",I do not identify,White/Caucasian,18 and younger,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2022
2022-09-26 13:43:10-05:00,CMP 128 Computer Science I,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Some Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Music Recording ,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,5.0,To further my studies in Computer Science and to lead to a positive career path.,Man,White/Caucasian,19-20,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2022
2022-09-26 13:43:43-05:00,CMP 128 Computer Science I,No,No,Don't recall,Yes,Yes,Yes,Don't recall,Don't recall,No,Yes,Yes,No,Don't recall,Don't recall,High Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,High Impact,No Impact,Some Impact,High Impact,High Impact,No Impact,High Impact,High Impact,No Impact,Yes,No,Yes,,No,Yes,No,No,Not Sure,Not Sure,Not Sure,Yes,No,No,No,No,High Impact,High Impact,High Impact,Some Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,Information Technology,,No,No,Yes,Yes,Yes,No,No,No,Don't recall,Nursing,0.0,,Man,Hispanic or Latino,25-34,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,2022
2022-09-26 13:44:19-05:00,CMP 128 Computer Science I,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,High Impact,Some Impact,High Impact,Some Impact,High Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Yes,No,Yes,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Computer Science,,No,No,No,No,No,No,No,No,No,LIberal Arts,0.0,,Man,White/Caucasian,19-20,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,2022
2022-09-26 15:57:07-05:00,CMP 128 Computer Science I,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Some Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,Yes,,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,,No,Yes,Yes,Yes,Yes,No,No,No,No,First Choice,0.0,,Man,Asian,19-20,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,2022
2022-09-26 15:58:05-05:00,CMP 128 Computer Science I,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Yes,Not Sure,Yes,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,High Impact,High Impact,High Impact,No Impact,No Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,No Impact,Computer Science,,Yes,Yes,Yes,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Yes,Science,0.0,,Man,Hispanic or Latino,19-20,No,Not Sure,Not Sure,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,2022
2022-09-26 15:58:15-05:00,CMP 128 Computer Science I,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,Some Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,High Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,Yes,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,,No,No,Yes,Yes,Yes,No,No,No,No,First Choice,0.0,,Man,Asian,18 and younger,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,2022
2022-09-26 15:58:40-05:00,CMP 128 Computer Science I,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,Yes,,No,No,No,No,No,No,No,Yes,No,No,No,No,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Bio ,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,3.0,"I'm a bio major and in the field I want to go into computing is not required at all. except, if I wanted to make my own code for a machine or task.",Man,Hispanic or Latino,19-20,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2022
2022-09-26 15:59:10-05:00,CMP 128 Computer Science I,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,High Impact,Some Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Computer Science,,No,No,No,No,No,No,No,No,No,First Choice,0.0,,Man,White/Caucasian,21-24,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,2022
2022-09-26 15:59:23-05:00,CMP 128 Computer Science I,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,High Impact,High Impact,Some Impact,Some Impact,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,,No,No,Not Sure,No,No,Yes,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Computer Science,,Yes,Yes,No,No,No,No,No,No,No,First Choice,0.0,,Man,Hispanic or Latino,19-20,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,2022
2022-09-26 15:59:48-05:00,CMP 128 Computer Science I,Yes,Don't recall,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,No Impact,Some Impact,Some Impact,No Impact,Some Impact,High Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No,Yes,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,,No,No,No,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,First Choice,0.0,,Man,Asian,18 and younger,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,2022
2022-09-26 15:59:54-05:00,CMP 128 Computer Science I,Don't recall,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,High Impact,Some Impact,High Impact,Some Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,High Impact,Some Impact,No Impact,High Impact,Some Impact,Yes,Not Sure,Yes,,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,Some Impact,Some Impact,High Impact,No Impact,No Impact,Liberal Arts,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,2.0,Computing seems interesting but then I don't know if I will presume learning it after this class. ,Man,Hispanic or Latino,21-24,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2022
2022-09-26 16:00:08-05:00,CMP 128 Computer Science I,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Some Impact,High Impact,Some Impact,Some Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,Mechanical Engineering Technology,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,3.0,"I am interested in learning more about programming, however some parts do not seem important to me",Man,White/Caucasian,18 and younger,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,2022
2022-09-26 16:00:13-05:00,CMP 128 Computer Science I,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No Impact,High Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Mathematics,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,3.0,"I'd think about taking another computer class, because it's relatively related to my interests. But I am really pursuing courses in pure mathematics.",Man,White/Caucasian,21-24,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2022
2022-09-26 16:00:17-05:00,CMP 128 Computer Science I,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,Some Impact,High Impact,Some Impact,High Impact,High Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Yes,Yes,Yes,,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Mechanical Engineering Technology,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,2.0,"I personally don't like it because it is very similar to learning a new language, I was placed in the class for my current major Mechanical Engineering.",Man,Hispanic or Latino;White/Caucasian,19-20,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,2022
2022-09-26 16:00:38-05:00,CMP 128 Computer Science I,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Electronics Engineering Technology,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,4.0,I like the classes and I need the credits for my degree.,Prefer not to say,Choose not to reply,18 and younger,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2022
